Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cyprus,CYP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33329,..,..,..,..,..,..,..,..,23515,..,..,..,..,..,..,..,..,..,12082,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15033,..,..,..,..
Denmark,DNK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,923116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,747406,..,..,..,..,746115,..,..,703847,677721,686146,647992,593366,586291,462294,..,..,..,..
Early-demographic dividend,EAR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,420047743,428778690,434630886,440799882,447437947,459063920,463894633,467211977,473950925,478889319,485503603,491347151,494380635,499233498,504701257,507924303,515417356,515181311,518139704,520853895,523570158,526818346,530870226,499124297,502605068,504707429,509698462,510540089,504896546,502683478,517833885,519775092,520999228,509472270,502817262,490789171,499377276,497417246,496780954,488755677,482389840,477391747,476342106,476814961,473771249,..
East Asia & Pacific,EAS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,305996749,312205919,310925935,309592217,313142991,306518393,307288959,303404266,301361137,299402294,297665725,291071936,249772911,247279865,253868953,242021156,239249030,236902155,232874911,228405445,225608044,155487525,152373749,149385347,147502653,143133796,139601373,135919803,132503145,128269382,123033645,107730374,104242339,99668606,100272156,104777304,101560217,100567984,92411814,89148682,87237382,84350645,82087095,79891851,..
East Asia & Pacific (excluding high income),EAP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,279491146,285839056,284736528,283574580,286968912,281120727,281684919,277978112,276079646,274217167,272504870,266658278,226110871,223739851,230221026,218627414,216016047,213798991,210217047,206164437,203681692,134376534,131463062,129137922,127390898,123228260,120274246,117403877,114684422,111164228,106534570,91550251,88868272,84784365,84264967,87653792,85008549,84198783,78197457,75390295,73799310,71320254,69369577,67416041,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,279492163,285840066,284737532,283575583,286969916,281121731,281685926,277979123,276080659,274218182,272505889,266659299,226111890,223740871,230222047,218628444,216017079,213800022,210218071,206165448,203682675,134377484,131463972,129138789,127391716,123229029,120274959,117404534,114685080,111164891,106535222,91550894,88868921,84784994,84265586,87654392,85009133,84199350,78198258,75391331,73800356,71321311,69370649,67417122,..
Ecuador,ECU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,809701,..,..,..,..,..,..,..,736412,..,..,..,..,..,..,..,..,..,..,758940,..,..,..,..,..,762961,749842,781557,840209,885448,853597,737111,647555,634584,661701,850572,..,..,..
"Egypt, Arab Rep.",EGY,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,14413245,..,..,..,..,..,..,..,..,..,16769680,..,..,..,..,..,..,..,..,..,17362823,..,..,..,..,..,..,..,..,16483894,17296354,..,..,..,15683113,..,15278789,16474986,..,..,..,18518979,..,..,..
El Salvador,SLV,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,853749,..,..,..,..,..,..,..,..,..,..,..,..,..,656156,728854,659552,662628,655492,623007,..,585105,..,546399,544348,534449,515242,..,..
Equatorial Guinea,GNQ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40970,..,..,..,..,..,..,..,..,..,32670,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,676819,..,..,..,..,..,658202,..,..,..,..,..,..,..,..,..,470454,..,..
Estonia,EST,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3337,..,..,..,..,..,..,..,..,..,..,2683,..,..,..,..,..,..,..,..,..,..,1277,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,117003,..,..,..,..,..,..,..,..,..,117340,..,..,..,..,..,..,..,..,..,..,..,..,..,105197,..,..,..,..,..,..,..,..,..,107612,..,..,..,..,..,..,..,81429,..,..
Ethiopia,ETH,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21458405,..,..,..,..,..,..,..,..,..,25313971,28684098,..,26593854,..,..,..,..,..,..,..,..,..,30147373,..,..,..
Euro area,EMU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28915248,28139987,27214531,26495871,25616981,24966061,24707481,24179144,23121768,22634258,21963229,22070516,21101003,21126609,19992995,18902674,17784172,15531441,14813704,14342181,14034870,13714664,13082942,12991108,12527757,12220675,..
