Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Early-demographic dividend,EAR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,167121140,170719766,172700019,174969849,177347201,181907802,184363620,185018492,187782454,189890541,192479847,194933436,195419512,194292134,196188459,197428239,200953231,198905995,198666118,199416708,200315473,201486879,202782090,183858099,185228809,185891681,188459704,187239674,182824977,181399255,185306314,188784157,189112807,181742490,179276693,179838930,184871442,182988849,182755986,180595844,177354335,175458106,175990066,175825311,174747074,..
East Asia & Pacific,EAS,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,98815650,100810023,99997947,99232825,100483093,97638932,97499925,95908912,94923376,94004590,92898364,89522730,75363704,74604035,78207996,72782008,71837936,71274870,69797217,68209203,67133206,46784403,45902865,44932631,44041823,43021068,41941075,40997799,39623303,38169937,36487916,32157827,31200743,30142238,30837862,33124441,32050650,31674452,29122573,27621678,27161600,26294150,25815214,25185449,..
East Asia & Pacific (excluding high income),EAP,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,89819991,91848815,91082946,90351796,91495684,88847215,88688116,87131854,86174617,85265370,84185947,81155869,67300116,66545350,70090292,64736104,63826302,63254311,61937443,60493760,59530881,39395633,38533553,37835197,36976250,35865276,35010386,34383596,33421482,32221694,30753515,26465130,25739857,24817216,24931503,26739330,25872608,25576431,23885186,22556695,22195691,21461160,21064072,20506965,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,89820443,91849264,91083393,90352242,91496131,88847665,88688567,87132309,86175075,85265832,84186415,81156342,67300594,66545832,70090776,64736590,63826787,63254793,61937919,60494232,59531341,39396082,38533990,37835619,36976656,35865660,35010748,34383933,33421819,32222032,30753844,26465450,25740174,24817521,24931800,26739616,25872882,25576694,23885558,22557177,22196175,21461646,21064562,20507458,..
Ecuador,ECU,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,325817,..,..,..,..,..,..,..,299542,..,..,..,..,..,..,..,..,..,..,322046,..,..,..,..,..,317994,307441,318627,343535,364756,361609,305067,265050,243960,265778,371206,..,..,..
"Egypt, Arab Rep.",EGY,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,5392873,..,..,..,..,..,..,..,..,..,6387369,..,..,..,..,..,..,..,..,..,6349074,..,..,..,..,..,..,..,..,5514250,6495008,..,..,..,5513704,..,5334047,5432502,..,..,..,7511690,..,..,..
El Salvador,SLV,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,354962,..,..,..,..,..,..,..,..,..,..,..,..,..,244733,281710,243688,250928,248742,226764,..,216265,..,205565,201939,196972,188685,..,..
Equatorial Guinea,GNQ,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9810,..,..,..,..,..,..,..,..,..,9277,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,243572,..,..,..,..,..,230020,..,..,..,..,..,..,..,..,..,155071,..,..
Estonia,EST,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,689,..,..,..,..,..,..,..,..,..,..,1177,..,..,..,..,..,..,..,..,..,..,725,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,50858,..,..,..,..,..,..,..,..,..,48315,..,..,..,..,..,..,..,..,..,..,..,..,..,44843,..,..,..,..,..,..,..,..,..,46324,..,..,..,..,..,..,..,39469,..,..
Ethiopia,ETH,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9299473,..,..,..,..,..,..,..,..,..,9780184,11690883,..,10906420,..,..,..,..,..,..,..,..,..,12633692,..,..,..
