Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Caribbean small states,CSS,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.11064,74.89999,81.51601,84.12308,87.18184,84.92781,87.34307,92.41891,..
Cayman Islands,CYM,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.11881,..,..,..,..,100,..,..
Central African Republic,CAF,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..
Central Europe and the Baltics,CEB,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.56988,54.91582,57.04224,77.85413,80.12575,..
Channel Islands,CHI,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.00033,99.00001,98.99976,100.00045,..,..,..
China,CHN,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.55285,95.73674,95.69875,95.82355,95.69596,..
Colombia,COL,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.25733,94.25102,99.33871,99.49923,99.58239,..,..,..
Comoros,COM,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,94.7132,..,..,100,..,..
"Congo, Rep.",COG,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.40177,97.40039,97.67865,97.48722,97.38597,97.44437,97.65215,..
Cote d'Ivoire,CIV,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.55503,88.27089,100,100,100,100,100,..
Croatia,HRV,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.43943,81.39035,82.50078,78.66256,75.94947,75.73713,73.70657,..
Curacao,CUW,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.46253,100,100,100,100,..,..
Dominica,DMA,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.68242,..,..,100,..,..,..,..
Dominican Republic,DOM,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.26603,81.26632,87.30252,87.30124,94.86077,94.85419,..,..
Early-demographic dividend,EAR,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.16766,89.06768,89.62281,92.94631,90.4265,..
East Asia & Pacific,EAS,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.94644,94.4989,93.29392,93.87375,95.02507,94.42484,..
East Asia & Pacific (excluding high income),EAP,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.27147,94.61382,93.17959,93.77008,95.00516,94.49567,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.32852,94.63474,93.16555,93.73918,94.96717,94.45534,..
Ecuador,ECU,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.30156,78.30197,79.01583,80.09533,82.11896,82.90536,85.00521,86.73787,88.29563,89.3432,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,100,..
El Salvador,SLV,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,..,..
Equatorial Guinea,GNQ,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.1042,..,..,..,..,..
Eritrea,ERI,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.67742,..,..,..,88.66772,84.45946,..,..
Estonia,EST,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.78112,69.35992,69.17276,71.32588,74.76478,92.42727,..,..
