Year,Completion Rate for upper secondary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%),Central Asia,Central and Southern Asia,Eastern and South-Eastern Asia,Europe and Northern America,Latin America and the Caribbean,Northern Africa and Western Asia,Oceania,Southern Asia,Sub-Saharan Africa,Gender_numerical
2017,70.3,40.78,5.42,68.735,13.26,5.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,57.5,40.33,5.6,68.735,13.26,5.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,71.0,41.61,5.48,68.735,12.52,4.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,57.8,41.07,5.64,68.735,12.52,4.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,71.5,41.92,5.39,68.735,12.53,4.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,58.1,41.44,5.59,68.735,12.53,4.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,72.1,40.91,4.86,68.735,11.93,5.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,58.5,40.44,4.99,68.735,11.93,5.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,17.9,46.6,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,12.6,46.37,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,17.7,49.18,0.0,68.735,23.13,5.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,12.5,48.9,0.0,68.735,23.13,5.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,17.8,50.86,0.0,68.735,21.56,5.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,12.6,49.68,0.0,68.735,21.56,5.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,15.35,50.58,0.0,68.735,21.59,5.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,11.84,49.28,0.0,68.735,21.59,5.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,50.96,50.41,0.0,68.735,20.49,5.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,47.79,50.53,0.0,68.735,20.49,5.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,18.8,50.05,0.0,68.735,21.52,5.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,12.9,47.69,0.0,68.735,21.52,5.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,19.3,48.67,0.0,68.735,22.15,6.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,13.1,46.23,0.0,68.735,22.15,6.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,19.9,48.33,0.0,68.735,22.22,5.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,13.3,47.03,0.0,68.735,22.22,5.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,20.3,46.65,0.0,68.735,21.52,7.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,13.5,46.53,0.0,68.735,21.52,7.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,64.61,47.34855833333333,5.87166237113402,92.9,15.73,5.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,52.69,47.34855833333333,5.87166237113402,91.16,15.73,5.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,65.93,43.62,23.85,93.24,15.59,5.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,54.23,43.84,24.51,91.57,15.59,5.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,67.18,45.23,25.17,93.62,15.44,5.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,55.13,45.31,25.72,91.74,15.44,5.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,70.21,45.61,26.36,94.09,16.22,6.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,56.84,45.77,26.75,92.33,16.22,6.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,69.41,47.43,27.4,94.74,15.93,6.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,58.59,47.67,28.34,93.28,15.93,6.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,69.32,48.49,28.96,94.91,16.5,6.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,59.21,49.07,29.91,93.51,16.5,6.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,71.26,49.79,30.77,95.22,16.15,6.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,61.51,50.2,31.19,93.75,16.15,6.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,73.38,51.17,32.31,95.46,15.96,5.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,65.28,51.42,33.09,93.94,15.96,5.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,76.55,50.49,31.78,96.42,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,69.51,50.47,31.91,94.93,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,77.27,47.34855833333333,5.87166237113402,96.47,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,69.65,47.34855833333333,5.87166237113402,95.13,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,80.7,47.34855833333333,5.87166237113402,68.735,19.67,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,73.8,47.34855833333333,5.87166237113402,68.735,19.67,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,85.58,48.27,18.95,97.22,19.68,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,80.44,49.75,19.69,96.93,19.68,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,82.0,50.02,19.33,68.735,19.92,4.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,75.1,51.34,20.16,68.735,19.92,4.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,86.97,51.04,20.4,97.98,19.59,4.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,83.33,52.33,21.14,97.6,19.59,4.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,83.6,51.88,21.57,68.735,21.16,5.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,76.9,53.11,22.27,68.735,21.16,5.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,88.79,52.93,23.47,97.36,21.31,5.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,83.93,54.02,24.17,97.1,21.31,5.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,84.9,54.12,24.78,68.735,21.37,5.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,78.5,55.12,25.32,68.735,21.37,5.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,85.5,55.98,25.44,68.735,21.23,5.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,79.1,57.08,26.01,68.735,21.23,5.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,89.29,54.45,22.28,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,85.76,55.63,23.18,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,68.99,47.34855833333333,5.87166237113402,94.45,15.02,4.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,62.09,47.34855833333333,5.87166237113402,93.64,15.02,4.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,70.47,47.34855833333333,5.87166237113402,94.82,16.26,4.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,63.63,47.34855833333333,5.87166237113402,93.8,16.26,4.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,71.89,47.34855833333333,5.87166237113402,95.4,14.81,4.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,64.06,47.34855833333333,5.87166237113402,94.29,14.81,4.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,72.58,47.34855833333333,5.87166237113402,95.33,14.29,4.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,65.61,47.34855833333333,5.87166237113402,94.55,14.29,4.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,72.77,47.34855833333333,5.87166237113402,95.86,14.93,4.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,67.19,47.34855833333333,5.87166237113402,95.0,14.93,4.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,74.97,47.34855833333333,5.87166237113402,95.87,15.47,4.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,68.05,47.34855833333333,5.87166237113402,95.17,15.47,4.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,74.5,47.34855833333333,5.87166237113402,96.3,12.84,4.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,69.3,47.34855833333333,5.87166237113402,95.32,12.84,4.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,75.55,47.34855833333333,5.87166237113402,96.52,13.72,4.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,68.24,47.34855833333333,5.87166237113402,95.62,13.72,4.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,76.66,47.34855833333333,5.87166237113402,96.93,15.63,5.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,70.32,47.34855833333333,5.87166237113402,96.07,15.63,5.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,77.14,47.34855833333333,5.87166237113402,96.89,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,70.49,47.34855833333333,5.87166237113402,96.2,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,55.81,27.13,2.51,68.735,14.978080536912753,6.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,47.52,27.13,2.69,68.735,14.978080536912753,6.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,56.22,27.78,2.47,68.735,14.978080536912753,6.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,50.01,28.0,2.69,68.735,14.978080536912753,6.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,60.77,28.61,2.68,68.735,14.978080536912753,6.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,48.97,28.53,2.8,68.735,14.978080536912753,6.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,59.67,27.98,2.65,68.735,14.978080536912753,6.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,45.29,28.33,2.84,68.735,14.978080536912753,6.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,60.92,27.79,2.77,68.735,14.978080536912753,6.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,50.19,27.99,2.92,68.735,14.978080536912753,6.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,64.34,28.81,2.61,68.735,14.978080536912753,7.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,51.02,28.77,2.85,68.735,14.978080536912753,7.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,63.57,34.89,2.7,68.735,14.978080536912753,6.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,53.51,34.88,3.03,68.735,14.978080536912753,6.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,65.83,34.4,2.99,68.735,14.978080536912753,6.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,58.11,34.54,3.33,68.735,14.978080536912753,6.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,68.13,35.09,3.1,68.735,14.978080536912753,6.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,61.69,35.31,3.46,68.735,14.978080536912753,6.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,72.51,33.75,1.58,98.52,20.08,6.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,66.04,33.38,1.56,98.22,20.08,6.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,79.9,47.34855833333333,5.87166237113402,99.77,16.48,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,74.6,47.34855833333333,5.87166237113402,99.66,16.48,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,79.4,90.16,89.5,68.735,16.52,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,74.4,93.77,93.54,68.735,16.52,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,86.43,95.09,91.17,68.735,15.8,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,85.63,92.41,86.85,68.735,15.8,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,77.9,94.03,86.62,68.735,15.26,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,72.6,91.68,83.06,68.735,15.26,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,77.5,94.85,86.22,68.735,14.94,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,71.6,92.02,83.62,68.735,14.94,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,77.2,91.69,83.22,68.735,13.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,70.6,91.28,82.38,68.735,13.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,77.1,93.22,87.98,68.735,12.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,69.9,92.35,86.6,68.735,12.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,67.96,92.95,88.98,68.735,14.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,62.99,95.04,92.02,68.735,14.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,77.7,94.29,90.62,68.735,16.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,69.6,94.79,92.44,68.735,16.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,64.07,43.0,0.0,92.14,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,48.38,41.21,0.0,91.37,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,65.96,46.76,0.0,92.92,14.978080536912753,3.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,51.42,44.8,0.0,91.11,14.978080536912753,3.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,72.87,48.96,0.0,93.75,21.54,3.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,53.06,46.81,0.0,91.93,21.54,3.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,69.13,49.57,0.0,93.73,22.31,3.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,52.85,47.23,0.0,92.14,22.31,3.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,70.11,49.38,0.0,93.65,19.56,3.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,54.75,47.79,0.0,92.93,19.56,3.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,72.23,51.62,0.0,93.93,20.16,3.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,52.26,50.41,0.0,93.21,20.16,3.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,71.36,51.96,0.0,94.28,19.48,3.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,54.19,50.93,0.0,93.49,19.48,3.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,73.11,60.85,0.0,94.64,20.01,4.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,58.97,59.19,0.0,93.73,20.01,4.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,69.74,61.34,0.0,94.67,20.63,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,58.93,59.92,0.0,93.99,20.63,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,70.34,33.94,0.0,94.9,19.59,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,56.11,32.79,0.0,94.14,19.59,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,68.82,57.36,0.0,84.67,11.68,4.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,64.44,55.29,0.0,87.63,11.68,4.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,67.33,64.71,0.0,86.26,11.38,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,63.75,63.12,0.0,89.02,11.38,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,65.7,73.81,0.0,87.59,12.3,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,63.25,71.48,0.0,90.79,12.3,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,68.17,74.45,0.0,86.34,12.61,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,66.0,71.57,0.0,90.7,12.61,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,67.96,74.79,0.0,86.6,12.8,4.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,69.04,71.24,0.0,90.67,12.8,4.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,71.59,72.18,0.0,86.72,13.87,4.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,67.67,68.77,0.0,89.06,13.87,4.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,74.11,67.92,0.0,85.49,14.55,4.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,70.63,64.43,0.0,88.61,14.55,4.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,74.3,64.68,0.0,86.04,11.39,4.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,74.04,61.36,0.0,88.95,11.39,4.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,73.45,57.39,0.0,85.9,11.26,4.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,73.06,54.76,0.0,88.99,11.26,4.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,81.55,59.83,0.0,86.54,10.4,3.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,76.58,56.83,0.0,88.8,10.4,3.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,53.11,27.39,1.07,83.35,16.0,3.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,50.8,26.85,1.04,88.93,16.0,3.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,54.83,28.63,1.65,84.19,14.03,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,51.07,27.94,1.64,89.17,14.03,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,56.7,29.71,1.85,85.87,15.58,3.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,51.71,28.9,1.85,90.24,15.58,3.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,56.56,47.34855833333333,2.95,86.09,17.21,3.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,54.37,47.34855833333333,2.89,89.98,17.21,3.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,57.28,47.34855833333333,2.61,86.28,16.16,3.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,55.58,47.34855833333333,2.57,90.06,16.16,3.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,56.33,47.34855833333333,6.4,87.12,8.6,3.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,58.22,47.34855833333333,6.16,90.64,8.6,3.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,60.23,47.34855833333333,7.36,88.09,14.78,3.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,58.12,47.34855833333333,7.18,91.8,14.78,3.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,59.91,47.34855833333333,5.44,88.42,14.33,3.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,57.8,47.34855833333333,5.3,91.84,14.33,3.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,65.39,47.34855833333333,5.98,89.77,11.87,4.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,63.45,47.34855833333333,5.69,92.56,11.87,4.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,29.9,23.46,2.53,68.0,14.978080536912753,3.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,30.2,22.79,2.39,83.34,14.978080536912753,3.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,31.0,20.11,2.25,67.02,14.978080536912753,2.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,31.3,19.64,2.16,79.86,14.978080536912753,2.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,34.09,20.26,1.8,69.19,17.13,2.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,33.96,19.72,1.77,82.73,17.13,2.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,32.94,20.38,1.5,68.735,18.53,3.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,36.39,20.12,1.5,68.735,18.53,3.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,33.6,19.89,1.51,68.735,18.06,2.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,34.1,19.52,1.48,68.735,18.06,2.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,34.4,21.43,1.39,68.735,18.09,2.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,34.9,21.06,1.41,68.735,18.09,2.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,35.2,22.24,1.38,72.62,18.27,3.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,35.6,21.94,1.41,83.91,18.27,3.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,36.2,21.68,1.39,68.735,18.54,3.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,36.3,21.31,1.42,68.735,18.54,3.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,37.1,21.02,1.3,68.735,19.05,3.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,36.9,20.64,1.32,68.735,19.05,3.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,60.7,93.32,0.0,68.735,10.19,2.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,49.3,97.42,0.0,68.735,10.19,2.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,62.3,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,50.1,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,63.87,47.34855833333333,0.0,85.55,18.74,4.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
