Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Caribbean small states,CSS,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,620,461,527,..,..,477,461,517,..,..,..,..,..,873,910,..,..,..,..,972,..,..
Central African Republic,CAF,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3090,..,6228,6309,6390,7752,8637,..,10708,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10375,9164,..,8455,5781,6735,5400,8142,8500,..
Channel Islands,CHI,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,212576,219940,221267,..,206017,191937,193005,201092,199770,203951,202301,208240,248680,263115,268910,353491,366298,373230,378216,382724,386747,..,..
China,CHN,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11149448,10713648,10340671,9175228,9226574,..,..,..,10151756,10517945,11115247,11981269,13526031,15788962,17071302,17982284,18760898,19785490,20561449,21490692,21767026,..
Colombia,COL,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,492126,511973,528842,520610,526170,..,522912,539036,543099,520048,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7473,6852,..,..,6963,7568,..,..
"Congo, Dem. Rep.",COD,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20008,34501,..,..,..,..,88163,102777,127677,112412,125006,140518,145641,158767,173713,..,..,240601,..,..
"Congo, Rep.",COG,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3695,4735,4955,7821,9433,11135,11805,14472,16257,19101,20904,22303,22306,26612,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38976,38080,46882,48871,..,52266,55656,56944,..,55322,56733,56558,56887,56919,58292,59982,58570,58173,60131,72487,71018,..
Cote d'Ivoire,CIV,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17387,19053,20477,22013,23861,..,..,26644,26083,25958,31562,..,37684,45495,55275,64373,72007,80885,87371,90409,94906,..
Croatia,HRV,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45167,47144,46490,47675,48156,42748,42869,43189,43465,44484,45553,47910,48728,49377,61348,62786,63666,63966,69216,67113,..,..
Cuba,CUB,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,434394,414254,424138,423140,..,425063,393930,383369,365486,359420,347167,342327,338295,..,322968,344036,342871,346277,338380,340814,331937,..
Curacao,CUW,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9103,8419,8516,8303,8010,7804,8003,9378,9432,9819,9878,10222,10348,10586,11056,11163,14469,14733,15254,15510,..,..
Czech Republic,CZE,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156584,145275,140131,138466,139552,137849,137859,135484,137413,140679,145410,151714,159164,165731,172195,176635,178234,178304,175894,175630,..,..
Denmark,DNK,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124352,122381,121534,121603,121671,124132,124184,123077,122046,122518,124767,93278,95308,147650,146395,141704,137656,134687,136132,..,..
Djibouti,DJI,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102,118,125,158,..,394,..,348,533,613,594,..,907,794,..,..,852,1047,1284,1448,1773,1986
Dominica,DMA,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1326,1157,1157,1075,759,941,..,1016,950,986,936,936,938,870,1001,892,880,949,..,..,843,..
Dominican Republic,DOM,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92930,94289,96448,102851,..,92417,94009,90675,96970,103924,103642,109085,111365,118131,118889,123556,133659,139382,141187,141190,148058,148590,179597,..
Early-demographic dividend,EAR,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
